"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
6362.90436520987,2.12312473528915,0.0931042506092681,22.8037358272642,4.21004041462413e-115,3.03851965632055e-112,"gene:Zm00001eb325640"
1393.13523627269,3.03077204079636,0.13381089936335,22.6496649765922,1.40575909576455e-113,9.90424223875447e-111,"gene:Zm00001eb311620"
4692.30563814087,3.79297187682889,0.167640405124393,22.6256425115079,2.42406711763041e-113,1.66815279250701e-110,"gene:Zm00001eb172970"
1596.87558194053,5.09323470490173,0.227180707482062,22.4193099905012,2.55109161265768e-111,1.71566708886712e-108,"gene:Zm00001eb060890"
1531.89918290961,-4.45900105459457,0.199646270519212,-22.3345071410461,1.70802311891777e-110,1.12315804693102e-107,"gene:Zm00001eb410380"
1635.12084205721,2.70211186348903,0.121101001251611,22.3128779742694,2.77082341804199e-110,1.78242251659305e-107,"gene:Zm00001eb185200"
2787.62544615409,3.45448951647109,0.155270098070433,22.2482600281741,1.17254040227379e-109,7.3822644773795e-107,"gene:Zm00001eb335400"
2249.68028290311,5.94692432044635,0.269013735613641,22.1063965632868,2.74316199742859e-108,1.69110222220645e-105,"gene:Zm00001eb071650"
3312.20363976852,2.57386712810485,0.117879418605836,21.8347456964588,1.08544976949429e-105,6.55500900593993e-103,"gene:Zm00001eb181880"
23160.7226637333,2.45045390597951,0.112643963701709,21.753974429278,6.33470432153653e-105,3.74900471157175e-102,"gene:Zm00001eb127770"
607.650307000907,7.22188014814576,0.332940317349307,21.6912154275653,2.48338714900024e-104,1.44090017894247e-101,"gene:Zm00001eb250940"
4845.94844545648,3.41223876242335,0.158700809458757,21.5010797617268,1.52107599793501e-102,8.65579997209516e-100,"gene:Zm00001eb100130"
6020.09839716769,2.92907221134607,0.136669639634886,21.4317694783647,6.75630988581794e-102,3.77218803455167e-99,"gene:Zm00001eb397190"
13683.745673572,-2.33985934644129,0.109643887722171,-21.3405361215421,4.77440727994307e-101,2.61628677445918e-98,"gene:Zm00001eb034130"
1439.65264788304,4.9031053419606,0.230292450747363,21.2907775571829,1.38215714854965e-100,7.43625676049685e-98,"gene:Zm00001eb350360"
9975.33408036499,3.74187856405397,0.17636072561547,21.2171873924619,6.62716267173086e-100,3.50186376105693e-97,"gene:Zm00001eb054050"
2827.08935114185,2.98254213327208,0.140742923592254,21.1914180631404,1.14593657017649e-99,5.94901913124432e-97,"gene:Zm00001eb147510"
978.292113595057,3.71746812635876,0.175835054352223,21.1417918915766,3.28371051663321e-99,1.67531513616713e-96,"gene:Zm00001eb095690"
4690.83336327227,3.67378540188209,0.174949604354076,20.9991066595773,6.68303725127743e-98,3.35182636106018e-95,"gene:Zm00001eb367110"
13258.8612097723,3.29381380610593,0.157188052734905,20.9546065925309,1.70330562968093e-97,8.40041948131472e-95,"gene:Zm00001eb145580"
7558.00937375223,1.98342402755004,0.0949284414478153,20.893885934495,6.08601597218124e-97,2.95231637102976e-94,"gene:Zm00001eb013340"
1191.54420695462,5.30186844689072,0.255068903680114,20.7860243659489,5.79149806093404e-96,2.76413256646934e-93,"gene:Zm00001eb060840"
5928.95509653542,2.09234272517634,0.101068752120117,20.7021723459062,3.31104580428172e-95,1.55519295864286e-92,"gene:Zm00001eb109620"
1798.92739582273,4.77394994975099,0.230650293191114,20.697784007564,3.62666545784594e-95,1.67682277442374e-92,"gene:Zm00001eb330730"
6155.32855762026,4.10454729085374,0.199246740728024,20.6003233772167,2.72616619896103e-94,1.2410766768224e-91,"gene:Zm00001eb314010"
1918.73979556968,4.21422142901149,0.204751609048513,20.5821162949346,3.96966785194783e-94,1.77979456677255e-91,"gene:Zm00001eb339970"
1970.86634452131,2.5519710250031,0.124079259724971,20.5672650744347,5.39223601495221e-94,2.38151725251419e-91,"gene:Zm00001eb053010"
1926.11336485076,2.74689951528832,0.133954096809315,20.5062747666357,1.89245487707204e-93,8.23524003932923e-91,"gene:Zm00001eb149670"
1247.18625730374,3.82906085265256,0.187187511358958,20.4557495575109,5.33952977418784e-93,2.28988442823177e-90,"gene:Zm00001eb373710"
2025.24201962536,2.24523498355169,0.109819200857847,20.4448308311583,6.67894543758666e-93,2.82338106348038e-90,"gene:Zm00001eb394660"
4749.34531511734,1.7961342055711,0.088003467799102,20.4098116868689,1.36810768502716e-92,5.70192598699135e-90,"gene:Zm00001eb121650"
872.174925110831,3.30337992688158,0.161915960602377,20.4018177985172,1.6111371342095e-92,6.62154985255462e-90,"gene:Zm00001eb077540"
3096.72278831885,3.18676899634086,0.156529918274287,20.3588491674587,3.87580569084984e-92,1.57108172873887e-89,"gene:Zm00001eb161200"
1498.07765238919,3.69642407249219,0.181988027017317,20.3113585716299,1.02042469373211e-91,4.08045771786849e-89,"gene:Zm00001eb284690"
2904.68764615276,1.97266274410999,0.0973716487367126,20.2591079611269,2.95263548509561e-91,1.16495248852619e-88,"gene:Zm00001eb361140"
2670.63018295935,2.12806827538177,0.105103467158485,20.2473651242433,3.7475624556319e-91,1.4591331661132e-88,"gene:Zm00001eb013120"
1582.0061189341,2.68520570767756,0.133187298501624,20.1611245057638,2.14941320755835e-90,8.26016704218951e-88,"gene:Zm00001eb202040"
1272.78584501581,2.55836546873082,0.127125638657235,20.1247010103829,4.48469108850306e-90,1.70136530769095e-87,"gene:Zm00001eb311420"
3145.93890174265,3.15548290754443,0.157152549660435,20.079107302825,1.1239642031435e-89,4.21002844749612e-87,"gene:Zm00001eb330590"
7252.89129511603,2.82543834209793,0.141581827739481,19.9562216932028,1.32348489245564e-88,4.89540518158186e-86,"gene:Zm00001eb369060"
1161.95107740546,4.11266245103838,0.206344830884626,19.9310175758069,2.19062556854246e-88,8.00281496280739e-86,"gene:Zm00001eb071830"
1189.6134696008,-4.34280470251347,0.218366156856285,-19.8877187062079,5.19867740477001e-88,1.87602515956768e-85,"gene:Zm00001eb340140"
4351.83503651017,-4.12944441779983,0.207796186735589,-19.8725707274617,7.03084160504405e-88,2.5066220956007e-85,"gene:Zm00001eb188280"
1556.96899242433,2.73950348676202,0.138599294575782,19.7656380225235,5.88496081370476e-87,2.07311756474211e-84,"gene:Zm00001eb374120"
1946.64875311732,3.49379936253153,0.177180626874316,19.7188565373452,1.48548934795936e-86,5.17142532887827e-84,"gene:Zm00001eb257340"
1597.04556104387,5.62009937125641,0.285633187980879,19.6759326567914,3.46738578254005e-86,1.1930629382691e-83,"gene:Zm00001eb318910"
6904.45084270359,5.3008928192324,0.271069976458646,19.5554405858042,3.70788517695173e-85,1.26114977323194e-82,"gene:Zm00001eb255400"
2643.72886236607,2.05046285441217,0.10486277540754,19.5537725035717,3.83115083057938e-85,1.28826800258721e-82,"gene:Zm00001eb297110"
2217.06524857171,4.23562345960639,0.216672202104005,19.5485319227671,4.24563454496278e-85,1.41160193056173e-82,"gene:Zm00001eb106010"
6691.27532323116,3.65355554081598,0.187003899198233,19.5373227856764,5.28842907734087e-85,1.7387767203066e-82,"gene:Zm00001eb007650"
2600.88580337075,2.22937756195222,0.114235082608144,19.5156996524401,8.07560051873284e-85,2.62599005439366e-82,"gene:Zm00001eb180060"
16455.1060848058,2.09437103227941,0.107421547897122,19.4967497050518,1.16984412557218e-84,3.76270190432678e-82,"gene:Zm00001eb324930"
854.7794596411,-3.32069839090564,0.171194528631745,-19.3972226650348,8.1454757230928e-84,2.59175023787139e-81,"gene:Zm00001eb058800"
435.895771196937,5.36450979955239,0.276663111013414,19.3900436523765,9.36573686803655e-84,2.94831403895819e-81,"gene:Zm00001eb193860"
1873.77161231049,-2.96009736953914,0.153080231631038,-19.336901558091,2.62798768455053e-83,8.18576669195103e-81,"gene:Zm00001eb328450"
1728.12768719773,2.86582367558875,0.148738861933735,19.2674842225532,1.00714280785011e-82,3.1044127944888e-80,"gene:Zm00001eb107990"
825.50920719231,2.85223269753201,0.148212488426341,19.2442130067165,1.57842343485792e-82,4.81516782070937e-80,"gene:Zm00001eb413010"
2242.47362583873,2.88714439200991,0.150104820329882,19.2341883869212,1.91517780846051e-82,5.78285985001582e-80,"gene:Zm00001eb144580"
3623.85132448256,2.19607316696725,0.115157788307619,19.0701228222699,4.47253335402676e-81,1.33683570180814e-78,"gene:Zm00001eb314690"
681.886910319295,4.26480965368834,0.224554892094407,18.992281191965,1.97557131054871e-80,5.84591306504469e-78,"gene:Zm00001eb154070"
20762.9632949929,2.36409485275671,0.124973946431164,18.9167016027525,8.30947006120477e-80,2.43451018397139e-77,"gene:Zm00001eb216870"
1267.70036866844,-4.24528035737686,0.226395320688847,-18.7516258925311,1.87761925783278e-78,5.4471207312284e-76,"gene:Zm00001eb006160"
7357.24442260836,2.5346918767691,0.135252092009288,18.7405003435735,2.31441052369119e-78,6.64909920451904e-76,"gene:Zm00001eb040560"
25472.2131125605,1.78919294196961,0.0958365552224361,18.6692117409365,8.81440953469242e-78,2.50795377443349e-75,"gene:Zm00001eb323110"
1483.23417783845,-3.41505607059494,0.183329592513721,-18.6279586605166,1.90658542943524e-77,5.37312089927791e-75,"gene:Zm00001eb011900"
3806.00891120505,2.25636475154877,0.121188796121675,18.6185920131045,2.27107129676293e-77,6.31417763387208e-75,"gene:Zm00001eb178320"
1467.26762524908,-5.85784664159908,0.314628317255196,-18.6183071272881,2.28318409930152e-77,6.31417763387208e-75,"gene:Zm00001eb193940"
988.638225303014,2.66088428266561,0.143074571355249,18.5978840087434,3.34242848791165e-77,9.15794457275867e-75,"gene:Zm00001eb228080"
8399.30092033233,2.66901777409519,0.143698488951017,18.5737358379946,5.24252268359766e-77,1.42322466725081e-74,"gene:Zm00001eb264930"
1280.15236379224,-2.98319012992258,0.160815072259233,-18.5504386374537,8.08892137267518e-77,2.17599338489847e-74,"gene:Zm00001eb295770"
5734.41525653506,1.60054549280598,0.0862864975296279,18.5491999168978,8.27749040757151e-77,2.20665962748152e-74,"gene:Zm00001eb202140"
6157.02851921715,3.81045453901299,0.206066670211149,18.4913675516208,2.42330244622928e-76,6.40249488271167e-74,"gene:Zm00001eb201290"
1339.46678302533,3.37478514264582,0.182643797870024,18.4774144099185,3.1386635528668e-76,8.21913214096297e-74,"gene:Zm00001eb310260"
3746.47653793866,2.02791643687439,0.110064142484342,18.424860186985,8.30048605218856e-76,2.15455862079221e-73,"gene:Zm00001eb004340"
2551.07447177324,2.60334585104775,0.141910027192043,18.345045114569,3.61626355048988e-75,9.30511780196052e-73,"gene:Zm00001eb315910"
3870.95473696792,2.21884324143372,0.121201769020723,18.3070202634943,7.2743082424306e-75,1.85563840691176e-72,"gene:Zm00001eb325840"
912.454867020226,4.10737433088506,0.224932205000626,18.2604991173836,1.7072339426633e-74,4.31784270062819e-72,"gene:Zm00001eb012850"
2947.11764724453,2.72592053364092,0.149344372804297,18.2525828222065,1.97354161166916e-74,4.94907371448322e-72,"gene:Zm00001eb230910"
2769.75004945226,2.30325748295052,0.126472577845198,18.2115168536351,4.18198301896135e-74,1.03990806314357e-71,"gene:Zm00001eb036240"
11692.5853621943,1.54345255125419,0.0848193685135889,18.1969351847617,5.4577126763885e-74,1.34582646505843e-71,"gene:Zm00001eb425830"
1196.89000375386,4.50482799628897,0.247931862654688,18.1696210727185,8.98164524816331e-74,2.19649474825124e-71,"gene:Zm00001eb318900"
1830.47678269315,3.48379556835508,0.191908812146569,18.153390297129,1.20714933760007e-73,2.92793082368228e-71,"gene:Zm00001eb225200"
8371.34347248291,3.84125393390088,0.213042871113688,18.0304269925608,1.12420166013597e-72,2.70457327846208e-70,"gene:Zm00001eb117180"
1064.62553370402,4.85273899930857,0.269210853169785,18.0257925792021,1.22247607180749e-72,2.91728140652059e-70,"gene:Zm00001eb026440"
1066.47432145534,2.59161524236644,0.144018892722166,17.9949671420267,2.13348617959565e-72,5.0505591632332e-70,"gene:Zm00001eb107170"
1694.98185741104,-2.64934960795483,0.147381200647011,-17.9761706128328,2.99475475081719e-72,7.03315776439932e-70,"gene:Zm00001eb186100"
3740.98131768954,1.9539301887328,0.108751606899843,17.9669086685984,3.53893545942003e-72,8.24571962044866e-70,"gene:Zm00001eb417810"
2033.67544233252,1.98787362096191,0.110823000293693,17.9373741524217,6.02350250371676e-72,1.39251142646471e-69,"gene:Zm00001eb153200"
14683.7659459954,3.45326169305688,0.193623712482399,17.8349110694321,3.78651662910442e-71,8.68579950169215e-69,"gene:Zm00001eb265040"
5726.70955363895,2.34797865218259,0.131710580108124,17.8268036649378,4.37742364368148e-71,9.96402638770606e-69,"gene:Zm00001eb082150"
1767.59422227601,2.10302538290263,0.118078059731877,17.8104669714088,5.86187238414957e-71,1.32411195205626e-68,"gene:Zm00001eb154480"
3123.54576385249,2.92797881842164,0.164572626893126,17.7914084115767,8.23829416785931e-71,1.84681335394792e-68,"gene:Zm00001eb006690"
1045.48239404242,-4.5230592083811,0.254939612717379,-17.7416885519289,1.99838541551255e-70,4.44618216770165e-68,"gene:Zm00001eb110240"
9416.59879863677,3.59284149424073,0.202813729227241,17.7149816628792,3.21332188193866e-70,7.09592595585424e-68,"gene:Zm00001eb016920"
1579.17290016438,-2.88190613806419,0.1627812488477,-17.7041653044482,3.89411048591439e-70,8.53560173249576e-68,"gene:Zm00001eb075450"
16859.5193076699,2.1510889617354,0.122497823164112,17.5602219384221,4.96806041883323e-69,1.07306478725324e-66,"gene:Zm00001eb127490"
3167.124288271,3.0537470845375,0.173899604021009,17.5604027492125,4.95226070978629e-69,1.07306478725324e-66,"gene:Zm00001eb144120"
578.654233369555,3.55169635222554,0.202428882393744,17.5454031570314,6.44935189551457e-69,1.38291863724762e-66,"gene:Zm00001eb031560"
6626.72951449094,-2.26893008278315,0.129652877242361,-17.5000364900643,1.43177419532049e-68,3.04803095062796e-66,"gene:Zm00001eb036130"
1845.80321055848,2.89785626568503,0.165641865775056,17.4947091553554,1.57212976835391e-68,3.3229208553829e-66,"gene:Zm00001eb160480"
4495.50550014666,1.85706353368768,0.106227215619753,17.4819938831416,1.96506000728703e-68,4.102862303222e-66,"gene:Zm00001eb142540"
17382.6691009837,2.40963567658808,0.13783615816968,17.4818836260784,1.96886366482215e-68,4.102862303222e-66,"gene:Zm00001eb187010"
923.44027846177,4.36589805950204,0.249866132578573,17.472948472235,2.3028049048663e-68,4.76519579999292e-66,"gene:Zm00001eb021720"
2840.80250371845,-2.39300209742156,0.137455863463627,-17.4092398615996,7.02099496996833e-68,1.44276570941898e-65,"gene:Zm00001eb209550"
776.634798591254,2.64415942588943,0.152148113655617,17.3788511888778,1.19319850005153e-67,2.43503012517412e-65,"gene:Zm00001eb347710"
1133.47746207784,2.40559660619193,0.139066454313955,17.2981803416163,4.85482243236434e-67,9.8396609997324e-65,"gene:Zm00001eb271790"
3601.42684293986,2.15475535053395,0.124748005167472,17.2728641844109,7.53101984419869e-67,1.51598917149445e-64,"gene:Zm00001eb099240"
5421.09684736044,2.02370339478716,0.117558930500333,17.2143739839605,2.07175829991641e-66,4.1422567468126e-64,"gene:Zm00001eb214560"
1163.78713176458,3.00335363937677,0.174605334216422,17.2008126375689,2.61833512528968e-66,5.19994326794946e-64,"gene:Zm00001eb199950"
12254.2645257919,2.86921905835871,0.166916543257551,17.1895427640837,3.18030528413065e-66,6.27389424418066e-64,"gene:Zm00001eb229460"
1152.2693840317,-3.49891685740135,0.203859119074838,-17.163406146756,4.98993877953023e-66,9.77862771027014e-64,"gene:Zm00001eb170080"
1465.15546873702,2.54263959824305,0.148366386171272,17.1375718170278,7.7833846471779e-66,1.51525088878053e-63,"gene:Zm00001eb360010"
915.633537026514,3.02272828203385,0.176450009934095,17.1307912261544,8.74571832809399e-66,1.69146765389954e-63,"gene:Zm00001eb194060"
641.440722461555,5.46402910441537,0.319342995414777,17.110220618174,1.24526931816255e-65,2.39277690868494e-63,"gene:Zm00001eb201580"
1901.09398059655,-2.7972677814598,0.163502506636672,-17.1084091553151,1.28460320309997e-65,2.45243183115684e-63,"gene:Zm00001eb314620"
21709.4964905056,2.23855979440045,0.131285085354823,17.0511356133891,3.42807758441858e-65,6.50257973080321e-63,"gene:Zm00001eb008360"
2255.12906141524,3.46820093984525,0.204277895212207,16.9778572284702,1.19780046852943e-64,2.25758685759582e-62,"gene:Zm00001eb123630"
6203.01133377002,1.74155511931553,0.102660337593778,16.9642450057663,1.51028332968491e-64,2.82853126637381e-62,"gene:Zm00001eb047980"
1273.2853467644,3.10841394328659,0.18348222537077,16.9412265248325,2.23417494670949e-64,4.15795414138871e-62,"gene:Zm00001eb063220"
8940.10173097585,-2.21697474580771,0.130893144394038,-16.9372869455544,2.38890841343037e-64,4.41813680386364e-62,"gene:Zm00001eb162210"
1073.12950557499,-5.35618854680341,0.31627352825923,-16.9353046278766,2.47076023974352e-64,4.54113454995344e-62,"gene:Zm00001eb314330"
753.428052837507,2.72522251609752,0.161224363352125,16.9032921540862,4.25473961090768e-64,7.77172838434377e-62,"gene:Zm00001eb054470"
2210.11866879152,2.43245776309438,0.144197921945749,16.868882229867,7.62251421260698e-64,1.38379029487885e-61,"gene:Zm00001eb418140"
2472.04026064104,1.98719480806664,0.117832219087999,16.8646132903817,8.19366044714727e-64,1.47840613592399e-61,"gene:Zm00001eb358560"
1924.20959224156,-2.46142595248,0.145972456614178,-16.8622629883241,8.52611086705388e-64,1.52906755555752e-61,"gene:Zm00001eb047760"
5811.69796629399,-1.50696328691449,0.0894079581815367,-16.854912219947,9.65513505418572e-64,1.72111506860488e-61,"gene:Zm00001eb056450"
3396.27083219269,-2.30369261323528,0.136989899750448,-16.8165143374211,1.84711594835653e-63,3.27293461244419e-61,"gene:Zm00001eb228120"
1388.55790166433,2.78536589645409,0.165637360740728,16.816048529136,1.86169273484842e-63,3.27912795933927e-61,"gene:Zm00001eb308070"
337.594427306524,3.91115973528208,0.233006360147456,16.7856350908487,3.10885701860265e-63,5.44344307914029e-61,"gene:Zm00001eb361170"
545.077125420082,-4.52191611154418,0.26970295678719,-16.7662830449138,4.30617385655198e-63,7.49552885818999e-61,"gene:Zm00001eb305200"
1519.92198673264,2.86019532609648,0.170812365040266,16.7446620472835,6.19412434959461e-63,1.07187329607517e-60,"gene:Zm00001eb388670"
2106.7142955587,2.25910325616037,0.135451572967056,16.6783094996603,1.8847746453534e-62,3.24257944945653e-60,"gene:Zm00001eb070550"
3995.37921387898,2.80605148890742,0.168300582017096,16.6728567143184,2.06485771090745e-62,3.53186153314812e-60,"gene:Zm00001eb002680"
5335.30653374444,2.79424254095348,0.168076721846506,16.6248039005977,4.60872045661853e-62,7.83773833516086e-60,"gene:Zm00001eb319590"
1552.07131080031,2.18699494178291,0.131681259119807,16.608247493997,6.07419523015563e-62,1.02709434888877e-59,"gene:Zm00001eb297250"
1054.05636954497,2.48164318492311,0.149782262682516,16.5683382029239,1.18043158062211e-61,1.98466766489709e-59,"gene:Zm00001eb280760"
5209.02001147967,1.91287134716303,0.115484941091905,16.5638162783556,1.2725995249253e-61,2.12754195152908e-59,"gene:Zm00001eb244650"
281.790827423878,5.6675249653171,0.342812375579222,16.5324398097972,2.14291268236254e-61,3.56241175189832e-59,"gene:Zm00001eb250950"
886.253913294785,-3.27594963290615,0.198206507573662,-16.5279620382225,2.30816623329884e-61,3.81569536366179e-59,"gene:Zm00001eb283800"
1490.47293924204,2.57106362559833,0.155760920812536,16.5064742310602,3.29584879664992e-61,5.41819231898154e-59,"gene:Zm00001eb077130"
815.833289084549,2.67510895123349,0.162339297139278,16.4785051948229,5.23635893834496e-61,8.560723610197e-59,"gene:Zm00001eb195290"
2400.55336846047,4.08149028919047,0.24775953777438,16.4735950262679,5.67926852218011e-61,9.23380411207866e-59,"gene:Zm00001eb221600"
2573.75897233883,2.63414559800702,0.1599398153794,16.4696050933812,6.06651011206343e-61,9.80951370087809e-59,"gene:Zm00001eb301590"
9127.69277463499,3.20528222760458,0.194669498413226,16.4652513810906,6.51912661655867e-61,1.04841019407928e-58,"gene:Zm00001eb016880"
3987.70711567988,2.12235556404545,0.129059765613624,16.4447498719261,9.14611898774776e-61,1.46293409171051e-58,"gene:Zm00001eb300730"
3588.39923710607,2.06830822640592,0.12584563403013,16.4352799550498,1.06929757331725e-60,1.70116045656079e-58,"gene:Zm00001eb036930"
967.465555348318,2.78552951867353,0.169572134370965,16.4268116869942,1.229559644756e-60,1.94566307208422e-58,"gene:Zm00001eb367670"
1555.10553354947,2.43706616785215,0.148442554649406,16.4175709156182,1.43185156984837e-60,2.25371913847782e-58,"gene:Zm00001eb313980"
9610.5564998227,1.70767723798256,0.104114291057644,16.4019484802244,1.85201437768744e-60,2.89962737831477e-58,"gene:Zm00001eb000480"
2038.41593160294,-2.26877007669362,0.138632020785907,-16.3654115682072,3.37736811132777e-60,5.25998419906843e-58,"gene:Zm00001eb006530"
1802.53466862749,3.72662921313434,0.229097671476778,16.2665521177594,1.70491461734849e-59,2.64136798125441e-57,"gene:Zm00001eb088220"
4400.05243984565,1.47659601632248,0.0908200036352681,16.2584888484752,1.94475548046864e-59,2.99725309492435e-57,"gene:Zm00001eb378430"
2252.8138516248,-1.8588950218458,0.114442803200819,-16.2430049758909,2.50354186136086e-59,3.83846151396524e-57,"gene:Zm00001eb363610"
7163.85937263393,-4.02722477792423,0.248256668701337,-16.2220205362103,3.52408126734166e-59,5.37531385473748e-57,"gene:Zm00001eb246370"
9671.06358958926,2.83258719229042,0.174745242678649,16.2098100576017,4.29895181092025e-59,6.52360425830467e-57,"gene:Zm00001eb401220"
762.491590502591,3.29329074239066,0.203210247259007,16.206322204771,4.54994962675845e-59,6.86926323496986e-57,"gene:Zm00001eb347800"
1073.70203140616,-3.44281385524284,0.212582298675189,-16.1952047592788,5.45159575195506e-59,8.18873958863462e-57,"gene:Zm00001eb199360"
3242.89475285003,1.5891426265582,0.0981974757760862,16.1831311242849,6.63335472724725e-59,9.91351513807946e-57,"gene:Zm00001eb344900"
3941.96253136389,2.44543476091555,0.151360995480805,16.1563073310103,1.0252179443046e-58,1.52448362763404e-56,"gene:Zm00001eb243380"
4939.70286874878,-2.38906820448938,0.1481263370241,-16.1285849126254,1.60659541460207e-58,2.3770382456745e-56,"gene:Zm00001eb229930"
4992.78666654306,2.72528626563443,0.1692633409114,16.1008653791193,2.51561445986701e-58,3.7034600737276e-56,"gene:Zm00001eb400880"
