"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
7110.72793112003,-3.33979454787026,0.0882589521204358,-37.8408588322334,2.42045996640248e-313,7.16238308658159e-309,"gene:Zm00001eb154580"
2980.72646261489,-4.43805212146482,0.13339506328894,-33.2699877494851,1.04938219537871e-242,1.55261342717257e-238,"gene:Zm00001eb011880"
1909.38989559664,4.72733666748393,0.149272384082503,31.6691978663054,4.12696895697897e-220,4.07070461353216e-216,"gene:Zm00001eb428070"
3883.87507181825,-4.71286180102858,0.150585382312974,-31.2969408360863,5.13567917517504e-215,3.79924706181511e-211,"gene:Zm00001eb306790"
7558.00937375223,2.96622279167726,0.0960918324696687,30.8686255162586,3.15089147076568e-209,1.86476059022855e-205,"gene:Zm00001eb013340"
3315.57279545647,-5.15829998521955,0.168301721197278,-30.649121996638,2.71483853316353e-206,1.33891311724737e-202,"gene:Zm00001eb056010"
24086.6314715438,4.27220162152819,0.139537949966759,30.616772158011,7.32107505431131e-206,3.09482759903037e-202,"gene:Zm00001eb023950"
1823.67943024932,-7.34373625019554,0.241162440777191,-30.4514095417553,1.14752010180976e-203,4.2445334165816e-200,"gene:Zm00001eb248930"
1383.20908110066,-4.86414216147551,0.163694136553,-29.7148221915733,4.94122073572353e-194,1.62461847545328e-190,"gene:Zm00001eb112930"
3380.76149116027,4.80087684544575,0.16172259568409,29.685875527399,1.16850572090135e-193,3.45772527871918e-190,"gene:Zm00001eb078870"
6362.90436520987,2.79076183407096,0.0940328427211456,29.6785862610468,1.45111536832687e-193,3.90363226037821e-190,"gene:Zm00001eb325640"
8579.29246401494,-2.75322889787005,0.093062856528843,-29.5846162536042,2.35700860435063e-192,5.81218680094496e-189,"gene:Zm00001eb272290"
1873.77161231049,-4.33355067861631,0.151801475406543,-28.5474872165144,3.01812226661181e-179,6.86994276856231e-176,"gene:Zm00001eb328450"
8620.36059392132,2.58120354393969,0.0906848799343893,28.4634389526368,3.32285963505209e-178,7.02333853291616e-175,"gene:Zm00001eb296060"
7357.24442260836,3.88449271064437,0.137006695506017,28.352575735788,7.77984690761386e-177,1.53475633228801e-173,"gene:Zm00001eb040560"
9983.53870451777,-2.83951154315097,0.101632868540127,-27.9389097635265,8.99085460493453e-172,1.66280236634136e-168,"gene:Zm00001eb126900"
16859.5193076699,3.32450270073213,0.123060776408879,27.0151286034977,9.81644770383506e-161,1.70869708237755e-157,"gene:Zm00001eb127490"
3806.6951481555,-3.80707983080701,0.14142806918273,-26.918841873519,1.32182419432037e-159,2.17300554078522e-156,"gene:Zm00001eb316870"
